;Date;Tx_Defaut;Tx_Chomage_M;Ita_coin;B_T_Climate;LCI;Tx_IPC;Tx_interet_CT;Tx_interet_LT;Confiance_conso;Confiance_ent;Ind_Inc_Pol_Eco;Qt_Euribor1;Qt_Euribor2;Qt_FTSE;Qt_Enel;Qt_Eni;Qt_Exor;Qt_Generali;Tx_I_Deposits_E;Qt_Cours_actions;Tx_I_Loans;Tx_Bond_Yields_10;USD_euro_change;Tx_Pret_Menage;Tx_Pret_SNF;BOP_Compte_Courant;BOP_Biens;BOP_Services;BOP_Capital;Qt_GT_Pret_bancaire;Qt_GT_credit_conso;Qt_GT_credit_immo;Qt_GT_taux_interet;Tx_bons_tresor;Qt_VIX;Qt_Telecom_ita;Qt_IXIC_NASDAQ;Tx_Deposit_Resident;Tx_Interet_Deposit;Tx_Interet_Deposit_Over;Tx_Interet_Loans_House;Tx_Interet_Loans_Othe;Tx_Bon_Tresor_3;Tx_Bon_Tresor_5;Tx_Bon_Tresor_10;Tx_Bon_Tresor_30;Qt_M1;Qt_M2;Qt_M3;Tx_Fund_Raised;Tx_Refinancing;Tx_Debt_Securities;Tx_Total_Deposit;Tx_Loans_Other;Tx_Loans_Household;Tx_Loans_NonFinancial;Tx_Debt_CB;Qt_Debt_Monetary;Qt_Debt_Financial;Qt_Debt_Resident;Qt_Debt_NonResident;Qt_Debt_Gross;Qt_Stock_Gov
31;01/07/2012;0.0447;11.1;-0.07;-2.7;-0.190159999999992;3.109815;0.769993642608881;5.996;0.178900000000013;-0.0773799999999909;-14.77482;-9.89844479063647e-05;-0.00074381132018595;-0.0272251929439395;-0.0888011186707895;0.00356924818036664;0.0641319297678522;-0.0411738387741631;1.2437;0.0270461477206752;3.9937;5.996;0;0.63;-0.94;1803.019;1940.116;-8.3309999999999;-28.241;3.17805383034795;2.484906649788;-0.693147180559945;0.100083458556983;2.697;0.102839776860808;-0.160147611248925;0.00152180391421375;2.4;1.2437;0.5012;3.9937;3.5922;4.62353;5.40911;5.99562;6.41813;-0.0123050390458612;-0.0096080848128486;-0.00562525130606772;4.64;251.95;-6.12;-18.07;0.5;0.63;-0.94;4.8;0.00395086627947758;0.00126494967098379;0;0.00326264563481615;-0.00199694799377426;-0.00250813526599991
32;01/08/2012;0.0452;11;-0.0800000000000001;-1.8;-0.136380000000003;3.197675;0.623239876439902;5.822;0.135079999999988;-0.0560800000000086;-28.40544;0.000284185455467234;-0.000604250855463377;0.0834861028707028;0.119024263676533;0.04527766844754;0.0518754321458532;0.103011718336071;1.2522;0.0648699142668425;3.9521;5.822;0.2;0.38;-1.87;-5692.438;-4865.135;-924.235;51.685;-0.182321556793955;1.94591014905531;1.25276296849537;-0.479573080261886;2.767;-0.0802628983162523;0.106861652992581;0.0424405207511773;4.18;1.2522;0.5163;3.9521;3.3389;3.92696;4.83779;5.82165;6.34336;-0.00212220890724701;-0.00280972029482763;-0.000288862378871713;5.13;229.91;-6.4;-16.11;-0.12;0.38;-1.87;4.9;-0.0108221659620766;0.0183863763134807;0.00542006746933898;0;-0.000792481752617036;-0.00173210705583138
33;01/09/2012;0.045;11.2;-0.02;-0.700000000000003;-0.0897899999999936;3.197675;0.549632240121617;5.254;-0.103499999999997;-0.0253399999999999;3.10213;0.000419288279360962;-0.000693513985262306;-0.000307322219166295;0.0491536022980915;-0.0346455541164925;0.0300852565837904;-0.0133157759757725;1.2691;0.0663746494095552;3.8618;5.254;0;0.01;-3.15;360.311;435.234;554.048;-48.056;-1.38629436111989;2.56494935746154;-0.559615787935423;-0.485507815781701;1.692;-0.104915349834793;0.0526444498528974;0.0159371011764602;6.83;1.2691;0.5417;3.8618;3.4558;2.97291;4.02917;5.2543;5.86694;0.024107506243725;0.0186549099253523;0.0200230640668106;4.6;164.36;-6.74;-17.18;-0.81;0.01;-3.15;4.8;0.00368280311938516;0.000131437642006677;-0.0163491380015293;0.00972454989199489;0.00965375119994683;0.0114729614231752
34;01/10/2012;0.0455;11.7;0.0800000000000001;0.599999999999994;-0.0294800000000066;2.601156;0.519976894698817;4.9529;-0.17067999999999;0.0274500000000018;28.92102;-0.000157470310408227;-0.00123690357517004;0.0289794740707592;0.0523828169213312;0.0397402721842388;0.0157163695186311;0.113903012880941;1.2786;-0.0111023279195201;3.8046;4.9529;-0.1;-0.12;-2.88;2917.341;2108.048;-425.267;1238.772;0;2.484906649788;1.25276296849537;0.318453731118535;1.941;0.167591863648969;-0.093324373294551;-0.0456306001294866;5.65;1.2786;0.552;3.8046;3.5927;2.82452;3.76288;4.95287;5.64059;-0.0212016009632006;-0.0129284420165556;-0.0101252020517588;3.93;148.43;-6.37;-15.68;-0.97;-0.12;-2.88;4.8;0.00452115474926685;0.00257843406331522;-0.00550965581096952;0.00643089033029032;0.00941427214568336;0.0130429904917655
35;01/11/2012;0.0464;11.6;0.21;2.3;0.0262000000000029;2.507232;0.510198152902858;4.8514;-0.28886;0.140169999999998;-16.89883;0.000110207899868911;-0.000580149038977238;0.0171326398297875;0.00481597078058482;0.026192693419866;-0.0442230938093715;0.028303776162852;1.2775;-0.0161282144077255;3.8301;4.8514;-0.3;-0.35;-3.36;-384.243;-355.824;-643.204;-87.9839999999999;1.38629436111989;2.39789527279837;-1.94591014905531;0.0870113769896297;1.762;-0.158731046180838;-0.0141759274168538;0.011026475162236;6.93;1.2775;0.5408;3.8301;3.6307;2.67382;3.69091;4.85144;5.51654;-0.00400552628143913;-0.00336511557747189;0.000305605033734224;3.19;78.37;-6.77;-14.26;-1.42;-0.35;-3.36;4.8;0.00509549953564238;-0.00668066845128717;-0.0167134809737406;0.00638979809877105;0.00232399687695306;0.00450156256180101
36;01/12/2012;0.0468;11.6;0.05;0.800000000000011;0.0772999999999939;2.305475;0.507983033645686;4.5416;-0.122200000000007;0.123990000000006;28.06239;0.000172298394173351;-0.00087697217231093;0.0289993208932753;0.0740589465378279;0.00876237807898583;-0.00105207795080409;0.0630839754265766;1.2465;0.0357570618746523;3.6948;4.5416;0;-0.53;-2.13;506.204;183.003;389.165;-179.083;-1.38629436111989;2.70805020110221;0.559615787935423;0.22314355131421;1.456;0.127051717641874;-0.0252983713255721;0.00307476339926538;5.94;1.2465;0.5377;3.6948;3.6418;2.46222;3.35357;4.54158;5.14425;0.0454930391356783;0.029019211890368;0.0298945329679707;1.87;29.42;-6.9;-10.98;-0.87;-0.53;-2.13;4.9;-0.0174290602232277;0.0302224529087391;-0.0342890734786323;0.0126583968719234;-0.0163701429877889;-0.025762752529781
37;01/01/2013;0.0479;12.1;0.12;-0.600000000000009;0.114910000000009;2.203065;0.530382450165666;4.2077;0.151240000000001;0.03322;29.94194;-0.00122241008659879;-0.00104922197006276;0.0691819313184219;0.0233081417736745;0.00814557857071474;0.137012215682698;0.0265724790705195;1.1704;0.075985524982273;3.7027;4.2077;-0.2;-0.66;-2.69;-5608.811;-3661.643;-557.247;-1510.229;0;1.6094379124341;0;0.757685701697516;0.864;-0.232622295268754;0.0692846945805122;0.0398063067833352;7.48;1.1704;0.4897;3.7027;3.6039;2.06516;2.95184;4.20769;4.93697;-0.0240686844848295;-0.0173112273976293;-0.0110425531971323;3.11;35.18;-4.91;-9.1;-1.57;-0.66;-2.69;4.9;0.0124522535698814;-0.00329959983176435;-0.023530497410194;0.0093897403498393;0.0167893759345503;0.021200839258448
38;01/02/2013;0.0445;12;-0.09;-1.89999999999999;0.137409999999988;1.908397;0.550982041729651;4.4929;0.226460000000003;0.0282499999999999;12.88513;0.00093855891686832;0.000932904893234085;-0.091057880366364;-0.147324714756859;-0.0573175522613476;-0.0152605042449099;-0.12757568935939;1.1556;-0.0431700740572127;3.7594;4.4929;-0.1;-0.72;-2.59;2830.274;2882.284;181.289;-34.841;1.6094379124341;2.30258509299405;-0.559615787935423;-0.330241686870577;1.094;0.0826250202770091;-0.258069165625975;0.00573125704174871;7.94;1.1556;0.4889;3.7594;3.4679;2.39595;3.25576;4.4929;5.11563;0.0186282934807434;0.00920386483322643;0.00884560505011756;2.25;44.27;-5.96;-11.64;-1.33;-0.72;-2.59;4.9;0.00602059931585273;-0.0238123476163559;-0.00597016698650377;0.00930239266231325;-0.00256606641668711;-0.00151242360674253
39;01/03/2013;0.0462;12;0.1;2.8;0.157920000000004;1.614435;0.535151755824441;4.6404;0.256219999999999;0.00624999999999432;56.95137;-0.000610978416165643;-0.00197377332326688;-0.0372743444459456;-0.0850455811924421;0.00400126284052105;0.0152605042449099;-0.0228022908739804;1.1644;-0.0220262043988129;3.6877;4.6404;-0.2;-0.82;-2.7;772.815;1968.958;-231.072;-656.946;-0.328504066972036;2.07944154167984;0.916290731874155;-1.05605267424931;1.28;-0.199882983723902;-0.0259760940391166;0.033399159802082;6.75;1.1644;0.5185;3.6877;3.4904;2.51893;3.38121;4.64036;5.28305;0.0167427097272643;0.00982255974864697;0.0119772343701356;0.43;-0.7;-8.25;-7.17;-1.61;-0.82;-2.7;4.9;0.0125575476421688;0.0210587932238036;0;-0.0218417419150487;0.00828395460980325;0.00924835076097352
40;01/04/2013;0.0461;12.3;0.03;-4.40000000000001;0.185140000000004;1.134215;0.538980555690795;4.278;0.443609999999993;-0.0105300000000028;-41.32164;0.000744897093503804;8.21484554890832e-05;0.0890716807396128;0.142524610617054;0.0353076171949405;0.0540430210800111;0.137539002160362;1.1378;0.00469371418690656;3.723;4.278;-0.5;-0.82;-3.61;1268.109;-1071.8;770.937;1113.218;-0.251314428280906;2.484906649788;0;0.22314355131421;0.922;0.0625680771502721;0.15363257931433;0.0185775928066079;7.19;1.1378;0.4908;3.723;3.5639;2.19612;3.1938;4.27767;4.98657;0.00428072872805174;-0.00300420170005668;-0.00221478523148555;0.21;-1.94;-9.16;-5.79;-2.28;-0.82;-3.61;4.8;0.00295790269505377;-0.0119272575212277;0.00597016698650377;0.00314960890289617;0.00364967193812937;0.00540943355872692
41;01/05/2013;0.0476;12.4;-0.2;2.3;0.223739999999992;1.134215;0.532000715597242;3.964;0.375709999999998;0.101230000000001;-69.67176;-0.000154998201926755;-0.00106996026391982;0.0262756223810232;-0.0061496606516751;-0.0370204922436788;0.0676586891077027;0.0366496267667267;1.0915;0.0751954960910872;3.7061;3.964;0.2;-0.99;-3.73;-21.5040000000001;1697.911;344.556;-6.21200000000002;0.762140052046897;2.30258509299405;0.182321556793954;0.693147180559945;0.703;0.186994975848203;-0.0355002814488673;0.037476897159932;7.3;1.0915;0.4904;3.7061;3.4574;1.99179;2.86078;3.96398;4.74011;-0.00898429727971717;-0.009103234801364;-0.00678562687212825;-0.81;-4.96;-9.03;-6.8;-2.51;-0.99;-3.73;4.8;0.0156787222150916;0.0328990682384395;-0.0302137785964964;-0.0158481922400235;0.0156519860553352;0.0171852766445468
42;01/06/2013;0.0481;12.4;0;1;0.252440000000007;1.226415;0.541604827531755;4.3789;0.33081;0.245410000000007;4.47714999999999;-0.000805185967693034;-0.000733622608638398;-0.121851348548548;-0.19127170259803;-0.10345756551174;-0.079907355197987;-0.0739482830149054;1.0763;-0.060591674127374;3.6446;4.3789;0.2;-1;-4.2;1692.327;-487.124;437.075;196.12;-1.79175946922806;2.07944154167984;0.0800427076735364;0.0487901641694322;0.962;0.0337789654226675;-0.114865368108847;-0.0153549260619812;6.58;1.0763;0.4878;3.6446;3.3382;2.4214;3.3144;4.37887;5.03649;0.00279316983776923;-0.00533557069850789;-0.00212289515950381;-1.03;-9.22;-8.76;-4.83;-3.02;-1;-4.2;4.8;0.0123815337467792;0.000519369622735816;0;-0.012861913642408;0.00021146657139326;0.00125387557039858
43;01/07/2013;0.049;12.2;0.09;2.30000000000001;0.260549999999995;1.225259;0.553057705885914;4.4183;0.100860000000011;0.301289999999995;37.71384;0.000298470988132935;-0.000467424249176768;0.0784138063547317;0.0382627057352884;0.0512616684121694;0.0843670422975493;0.0985564967361716;1.0548;-0.00469518889208231;3.6841;4.4183;0;-1.1;-4.06;3437.183;2354.472;476.394;21.221;1.33500106673234;1.6094379124341;0.268263986594679;-0.646627164925052;1.078;-0.225964905837841;-0.048930617665161;0.0635013227963981;4.97;1.0548;0.4718;3.6841;3.5105;2.32237;3.26006;4.41831;5.1374;-0.00805106291849889;-0.0108799793568848;-0.00647556022877538;-2.02;-12.56;-9.59;-1.82;-3.32;-1.1;-4.06;4.8;-0.0125832030764483;-0.00598566894274368;0;0.012861913642408;-0.00145297821948809;-5.98875365582785e-05
44;01/08/2013;0.0497;12.5;0.12;5.19999999999999;0.262190000000004;1.220657;0.557804720733825;4.4191;0.00506000000000029;0.301500000000004;-45.90353;9.8622844274459e-05;-0.00101893167057812;0.0120528307002292;-0.000799041193132788;0.0395448374163805;0.0443110867779866;-0.0211539788531785;1.0422;0.0622053044452109;3.6314;4.4191;-0.3;-1.18;-4.53;-5975.374;-4498.994;-1110.111;-25.821;-1.33500106673234;2.00983562484212;-0.887303195000903;-0.318453731118535;1.053;0.234822300359922;0.0404682950429448;-0.0101161574697706;5.38;1.0422;0.4728;3.6314;3.4757;2.2181;3.15288;4.41911;5.06371;0.00948876181190528;0.00203084681368336;0.00562315728082119;-2.23;-13.96;-9.1;-4.37;-3.5;-1.18;-4.53;4.9;-5.81282185516706e-05;0.0129128879870644;0.00611622701743597;-0.00963089306096121;-0.00574267869910905;-0.00711727225504255
45;01/09/2013;0.0502;12.6;0.04;2.40000000000001;0.261259999999993;0.9389671;0.555277631127363;4.5411;0.0126799999999889;0.330129999999997;43.91861;-0.000402155026261115;-0.00126956441420575;0.0441286508110199;0.123892763786754;-0.0192819284227705;0.0705911807132855;0.0170944333593002;1.023;0.0219815636960368;3.6818;4.5411;-0.2;-1.1;-4.16;-614.73;-467.246;792.018;-86.911;1.28093384546206;2.07944154167984;0.251314428280906;0.810930216216329;1.34;-0.0243987110452726;0.14152488581171;0.049351469327588;2.08;1.023;0.4392;3.6818;3.5434;2.4508;3.43245;4.54105;5.15923;-0.000809471863263411;-0.00624618638097575;-0.00383144278968572;-3.21;-14.94;-9.12;-3.16;-3.51;-1.1;-4.16;4.9;-0.0190888847236806;0.0311403693845652;-0.0122700925918147;0.00963089306096121;0.00385307542144275;0.00524527183464585
46;01/10/2013;0.0509;12.6;0.03;-1.5;0.233170000000001;0.7511737;0.55799866840284;4.2476;-0.161279999999991;0.246400000000008;-16.88878;0.000450346444680447;-0.00031661723931907;0.104299376448289;0.137671820510173;0.095578253266317;0.0513113594966437;0.154828358141745;0.9951;0.0626391133299151;3.5954;4.2476;-0.4;-1.26;-4.89;4460.354;2772.921;-896.6;860.221;-0.810930216216329;2.484906649788;0.51082562376599;-0.0571584138399484;0.999;-0.188363871249917;0.162314716945404;0.0385501694595334;3.28;0.9951;0.4161;3.5954;3.4856;2.25021;3.08999;4.24765;5.00608;0.0161171701319205;0.00650560974880298;0.00904871902636728;-2.79;-16.71;-8.7;-3.94;-3.68;-1.26;-4.89;4.8;-0.00969039373882739;-0.0121453919453958;-0.0186921330121521;0.0283483550042551;0.00804135033829922;0.0121690435344384
47;01/11/2013;0.0518;12.5;0.08;3.09999999999999;0.214470000000006;0.6585137;0.555683394495673;4.0951;-0.0393899999999974;0.239099999999993;33.83465;-0.000100790436121003;-0.000767947635007368;-0.0172021024436599;0.0297081562855828;-0.0517167507603578;-0.0124097074740197;-0.0199420110014707;0.9896;0.0148248257236538;3.5426;4.0951;0.2;-1.53;-5.91;-1223.947;-918.139;-603.971;-105.688;0.75377180237638;2.56494935746154;0;-0.194156014440958;0.688;-0.00364299127850121;0.000695616545646982;0.0351381917709546;5.04;0.9896;0.4189;3.5426;3.426;1.83263;2.69619;4.09506;4.94568;0.00792670318726785;0.00564973727845851;0.00841217505557701;-2.63;-16.68;-8.49;-4.85;-4.3;-1.53;-5.91;4.8;-0.00651346728951136;0.0184364291206899;0;-0.0031104224143923;0.00847606019496716;0.0107594077319018
48;01/12/2013;0.0528;12.6;0.05;0.200000000000003;0.18835;0.657277;0.605842702760657;4.114;0.0482599999999991;0.127399999999994;-92.83828;-0.000401431134163564;-0.00146972477914549;-0.00283075445881487;-0.0533705305230117;-0.0125001062989565;0.00277104437794407;0.0129490335825113;0.975;-0.0254833251697431;3.5017;4.114;-0.1;-1.28;-5.23;2.83499999999958;507.498;278.773;-442.86;0.462623521948113;1.09861228866811;0.42744401482694;0.405465108108165;0.707;0.00145878946366018;0.00417085756477731;0.0283392334794694;2.82;0.975;0.4109;3.5017;3.4522;1.79146;2.68595;4.11398;4.90349;-0.00299924003383722;-0.006898615139056;-0.00614041746547223;-3.39;-13.21;-8.6;-7.6;-3.74;-1.28;-5.23;4.9;0.00323807880110338;0.01210944183292;0.0248459985865308;-0.0220481372217627;-0.0163093067463596;-0.023895016129428
49;01/01/2014;0.0529;13;0.07;2;0.177970000000002;0.656045;0.624384218546145;3.866;0.170760000000001;0.0441000000000003;21.67202;0.000350649279248892;-0.00031668130544806;0.023479867862136;0.0652471546855906;-0.0372786322321397;0.00620691647885563;-0.0633696762378873;0.9524;0.055432135681734;3.4948;3.866;0;-1.27;-4.93;-4507.806;-3090.409;-510.197;-399.798;-0.810930216216329;1.6094379124341;-0.650587566141149;0;0.735;0.294039372947247;0.134743227668243;-0.0175622476093285;2.27;0.9524;0.3755;3.4948;3.3856;1.57568;2.4406;3.86587;4.70291;-0.0121638925452565;-0.0150982576276102;-0.0110321115335719;-4.06;-18.33;-9.32;-7.21;-3.52;-1.27;-4.93;4.8;-0.0163767470738977;-0.0303547048626497;-0.00615386557437869;0.0313505298840759;0.00950033847535181;0.00918132562017426
50;01/02/2014;0.0521;13;0.03;-0.5;0.165269999999992;0.4681648;0.620513279595987;3.6512;0.37666999999999;0.0555000000000092;20.1796;-0.000250835737940285;-0.00131918442239926;0.05139368412976;0.0934838914952474;0.0367067134290187;0.0129782903096793;0.0148426967305788;0.9434;0.0234339802711014;3.4292;3.6512;-0.1;-1.21;-5.1;2022.992;2464.305;-133.436;-17.751;0.949080554697146;0.693147180559945;-2.484906649788;0.0909717782057267;0.676;-0.273836665629728;-0.00181976245385615;0.0485688020521255;1.35;0.9434;0.3755;3.4292;3.4686;1.39121;2.29895;3.65119;4.55279;0.00254277561825411;-0.00196695868099385;0.000261521875271953;-4.17;-23.72;-9;-5.98;-3.57;-1.21;-5.1;4.8;0.00328805717006823;0.0183790792934018;-0.0186921330121521;0;0.0083155004735449;0.0116610778492241
51;01/03/2014;0.0527;12.7;-0.01;0.799999999999997;0.147800000000004;0.3738318;0.637733622330876;3.3994;0.654480000000007;0.0610999999999962;-7.67257999999998;-0.000150550635876667;-0.00111871787630976;0.0593281765247742;0.0992126237812565;0.0409134685972439;0.100325901744462;-0.00677557237096016;0.9395;0.0413051547484846;3.4427;3.3994;-0.2;-1.09;-4.36;218.802;1240.366;-212.908;-203.761;-0.949080554697146;2.30258509299405;2.484906649788;-0.93826963859293;0.592;-0.00860837453660013;0.0387073223208486;-0.0256575653099187;1.58;0.9395;0.3927;3.4427;3.4366;1.17199;2.06948;3.39943;4.36555;0.0191363226150365;0.0103887383245806;0.0125110473398742;-5.08;-21.3;-8.12;-5.94;-3.3;-1.09;-4.36;4.8;-4.78710874906985e-06;0.0180394639403221;-0.0126583968719238;-0.00309119256967261;0.00606387085735705;0.00671679135209402
52;01/04/2014;0.0504;12.8;-0.05;-2.09999999999999;0.0949999999999989;0.5607477;0.662147862245299;3.228;0.726739999999992;0.0283000000000015;-25.95354;-9.32590994172994e-08;-0.000817900584252987;0.00420749864057868;-0.0083109742616978;0.0270872480140092;0.00916593604035265;0.0393870965723688;0.888;0.0351243683768736;3.3422;3.228;0.2;-1.07;-4.4;1875.366;-375.403;864.617;226.77;0.0800427076735364;1.38629436111989;0.606135803570316;0.747214401830221;0.589;-0.0344482577850713;0.0758996782261689;-0.0203121590370454;1.19;0.888;0.3745;3.3422;3.3294;0.99996;1.81917;3.22823;4.2216;0.00242183923864303;-0.00602775406933654;-0.0029135546934711;-4.84;-20.78;-6.15;-7.83;-3.15;-1.07;-4.4;4.7;-0.00329824687297696;-0.011961520140365;-0.00638979809877105;0.012307847674597;0.012207607805891;0.0150708591903612
53;01/05/2014;0.0507;12.7;-0.11;-0.400000000000006;0.00499999999999545;0.4672897;0.657057830185395;3.1233;0.436610000000002;-0.0456999999999965;2.90983;0.000300746913819035;-0.000366910863988153;-0.00707946081389466;0.0189648280589736;-0.00106941186662457;-0.0428770547700168;-0.0131580243728169;0.8725;-0.0221712818328612;3.3314;3.1233;-0.2;-1;-4.69;-2013.927;108.285;384.562;0.463000000000008;0.479573080261886;1.79175946922805;-0.0465200156348931;-0.379489621704904;0.65;-0.162387341893137;-0.0136277299649791;0.0306491136422657;2.64;0.8725;0.3713;3.3314;3.2901;1.08377;1.7431;3.12329;4.14923;0.0177737645398857;0.00649007740184947;0.00982500426172273;-3.92;-16.49;-6.62;-5.95;-3.19;-1;-4.69;4.7;-0.00995267653645492;-0.00603204482151755;-0.0129034048359076;0.0211808220794465;0.00896611760264854;0.0101598301522419
54;01/06/2014;0.0511;12.3;-0.05;1.7;-0.0902999999999992;0.2795899;0.636844751464492;2.92;-0.158360000000002;-0.0837000000000074;-0.87075999999999;0.000801678051952806;-0.000617647948856524;-0.0161578842335253;0.0242695709144578;0.0667430982483896;-0.0491235530706695;-0.0367914568212742;0.8603;0.0273388820390341;3.2621;2.92;0;-0.89;-3.14;2261.575;-224.917;514.288;257.861;-0.100083458556983;2.484906649788;-0.741937344729377;0.143100843640673;0.495;0.0148021858051353;0.0152517383464196;0.0382809152756849;3.83;0.8603;0.3583;3.2621;3.0818;0.93867;1.4649;2.91968;4.03653;-0.00616616924753188;-0.00773583114007105;-0.00445593379630616;-5.75;-29.69;-8.05;-6.55;-2.33;-0.89;-3.14;4.7;-0.0134246623104418;0.0415561916569842;-0.0130720815673531;-0.00600602406021133;0.000811039866084329;0.000860680127450664
55;01/07/2014;0.0508;12.9;0;2.40000000000001;-0.154199999999989;0.09310987;0.600449635755139;2.7936;-0.468339999999998;-0.131900000000002;6.09872;-0.000350707040935287;-0.00131892345654903;-0.0340373514587018;0.00234797008549803;-0.04713992746025;-0.0439668351521374;-0.0240213825752384;0.8266;-0.0387381271829712;3.21;2.7936;-0.1;-0.84;-3.88;4299.734;3186.357;354.934;60.583;0.191055236762709;1.94591014905531;0;0;0.387;0.381852351617923;-0.0670649859498959;-0.00875156506804053;5.44;0.8266;0.3238;3.21;3.0879;0.78144;1.37553;2.79361;3.99056;0.00132309694086352;-0.00548797402273694;-0.00110710142566184;-5.18;-33.4;-8.65;-7.5;-2.64;-0.84;-3.88;4.7;-0.00678083637018933;-0.00582588818991468;-0.00660068403135172;0.014947961435873;0.000266639247264777;0.00347312508336017
56;01/08/2014;0.0478;12.6;-0.04;-5.40000000000001;-0.175870000000003;-0.09276438;0.587053054758592;2.6327;-0.437200000000004;-0.183399999999992;-32.37814;0.000651133433045668;-0.000267123562847707;-0.00586580002894799;-0.0574343596459437;-0.00420605257837581;0.0535903039855663;-0.00448862568313935;0.8103;-0.0534570862444577;3.1168;2.6327;0;-0.84;-3.8;-5539.723;-4346.972;-1099.582;-36.81;0.160342650075179;1.38629436111989;0.405465108108164;-0.22314355131421;0.279;-0.337889228196806;0.0120663547358224;0.0470475719997534;5.21;0.8103;0.3221;3.1168;2.9531;0.65666;1.24014;2.6327;3.82476;0.01430472437087;0.00105178557413209;0.00493969318091736;-4.8;-32.17;-9.06;-8.27;-2.55;-0.84;-3.8;4.7;0.00677888241601122;0.00583444279540767;-0.00664454271866877;-0.00894193737566162;-0.009185753556336;-0.0107619737301121
57;01/09/2014;0.0472;12.9;-0.05;-2.59999999999999;-0.136859999999999;-0.1860465;0.492555448061009;2.4;-0.177139999999994;-0.0687000000000069;56.87739;0.000700755202553851;-0.000317643984767301;0.0213646847865547;0.042787275205209;-0.00581238080715352;0.0150772765161031;0.0683071179884509;0.791;0.0437030206607352;2.9932;2.4;-0.1;-0.75;-3.3;-667.084;-273.914;590.199;-83.327;-1.09861228866811;2.19722457733622;-0.405465108108164;0.287682072451781;0.271;0.299399690694141;0.0358973328934302;-0.0191504942183922;5.87;0.791;0.3087;2.9932;2.8736;0.57163;1.06697;2.40013;3.69994;0.00731667822657833;-0.00268024880152519;0.00175052157378097;-4.54;-26.11;-9.85;-7.48;-2.31;-0.75;-3.3;4.8;-5.63198557219318e-07;0.00579958342355645;-0.00668898815079677;0;-0.00643497481784649;-0.00584426928463344
58;01/10/2014;0.0469;13;-0.1;0.5;-0.084699999999998;0.09319665;0.478057123372701;2.424;-0.0828400000000045;0.0130000000000052;-30.9421;-0.000200181117130955;-0.00126851708366648;-0.0544985031084728;-0.031917602968305;-0.104360068318412;0.122614833900351;-0.01939454730684;0.7916;-0.0786061529471942;2.8813;2.424;0.1;-0.7;-3.08;4957.67;3320.079;-584.975;1162.665;0.367724780125317;0.693147180559945;0.587786664902119;-0.207639364778244;0.301;-0.150580461206473;-0.00552387489476053;0.0301092745711138;5.48;0.7916;0.2725;2.8813;2.6594;0.779;1.15366;2.4239;3.75528;-0.00269322223836888;-0.0108172430650753;-0.00787705552500739;-3.74;-22.95;-12.03;-7.18;-2.1;-0.7;-3.08;4.8;0.0134226260931508;1.72601746123392e-06;0;-0.00902261759963707;0.0109428985152302;0.0151660040205073
59;01/11/2014;0.0465;13.3;0.04;-0.299999999999997;-0.0171100000000024;0.1869159;0.476358296090885;2.2904;-0.0950799999999958;0.0230999999999995;55.44021;5.00386125429343e-05;-0.000868185767221866;0.0115999743890089;-0.0478078458193216;-0.0562591643067951;0.029768293462892;0.0622791814300205;0.7353;0.00500734440410078;2.8982;2.2904;-0.1;-0.6;-2.61;-2915.089;-1911.853;-610.676;-139.113;-0.367724780125317;1.6094379124341;0.200670695462152;0.379489621704904;0.335;-0.0511807599237524;0.0038696819159815;0.0341538883216987;6.14;0.7353;0.2663;2.8982;2.5452;0.78041;1.09678;2.29036;3.69588;0.0316843487969898;0.01130180814944;0.0147794801073271;-2.7;-23.22;-12.08;-5.22;-1.66;-0.6;-2.61;4.8;-2.75967293037466e-07;0.00576491292897267;-0.0203396842371224;0.00301659353942574;0.000946157466023223;-0.00089317026429292
60;01/12/2014;0.0458;12.5;0.09;2.09999999999999;0.0608100000000036;0;0.476359116993614;1.9898;0.0666400000000067;0.0174999999999983;-39.3975;0.000150118476258886;-0.00066806497040505;-0.0514046917353781;-0.0485839998557442;-0.102116112853325;-0.0504115323913168;-0.0226819268056611;0.7311;-0.00760296905995617;2.8287;1.9898;-0.5;-0.55;-2.33;3108.114;2277.407;276.773;-389.934;-0.587786664902119;2.07944154167984;-0.526093095896779;-0.379489621704904;0.418;0.364893196926451;-0.0268461451134422;-0.0116672076096798;6.14;0.7311;0.2945;2.8287;2.5702;0.74084;1.05086;1.9898;3.334;0.00728869554578182;0.00173003439485496;0.00490869823479301;-2.22;-17.53;-12.21;-1.78;-1.56;-0.55;-2.33;4.8;-1.93177105126226e-07;0.0114295415721792;0;-0.00604231445596293;-0.0116208337450843;-0.0183121551415315
